train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
2.972334623336792,3.2661876678466797,1707890.0,0.8053147792816162,4.098891735076904,4.825862884521484,400541.15625,1.4696741104125977
