train/rmse_step_1,train/mae_step_1,train/rmse_step_2,train/mae_step_2,train/rmse_step_3,train/mae_step_3,train/rmse_step_4,train/mae_step_4,train/rmse_step_5,train/mae_step_5,train/rmse_step_6,train/mae_step_6,train/loss,val/rmse_step_1,val/mae_step_1,val/rmse_step_2,val/mae_step_2,val/rmse_step_3,val/mae_step_3,val/rmse_step_4,val/mae_step_4,val/rmse_step_5,val/mae_step_5,val/rmse_step_6,val/mae_step_6,val/loss
0.7509382963180542,0.7991046905517578,1.1076960563659668,1.198415756225586,1.308743953704834,1.4124729633331299,1.441680669784546,1.5584123134613037,1.5932607650756836,1.7715599536895752,1.7737425565719604,1.9525229930877686,13.674873352050781,0.7252575159072876,0.7606764435768127,1.0770069360733032,1.1415687799453735,1.3489608764648438,1.4362025260925293,1.5650057792663574,1.6698195934295654,1.7515013217926025,1.8680235147476196,1.9189170598983765,2.0441157817840576,32.514095306396484
