train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
2.577822685241699,2.813335657119751,132.36624145507812,0.5707105398178101,2.244601011276245,2.4941611289978027,201146.703125,0.4388371706008911
