train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
0.7542925477027893,0.8101735711097717,129.14955139160156,0.7759811878204346,0.8177684545516968,0.8630036115646362,inf,1.5512111186981201
