train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
2.795708417892456,3.1831350326538086,671.148681640625,0.6823943853378296,2.450803279876709,2.7990925312042236,248340.0,0.5200495719909668
