train/rmse_step_1,train/mae_step_1,train/rmse_step_2,train/mae_step_2,train/rmse_step_3,train/mae_step_3,train/rmse_step_4,train/mae_step_4,train/rmse_step_5,train/mae_step_5,train/rmse_step_6,train/mae_step_6,train/loss,val/rmse_step_1,val/mae_step_1,val/rmse_step_2,val/mae_step_2,val/rmse_step_3,val/mae_step_3,val/rmse_step_4,val/mae_step_4,val/rmse_step_5,val/mae_step_5,val/rmse_step_6,val/mae_step_6,val/loss
0.6321948170661926,0.655152440071106,0.8747747540473938,0.9019484519958496,1.0493361949920654,1.0906010866165161,1.255806565284729,1.292754888534546,1.3907228708267212,1.4455482959747314,1.5354893207550049,1.6022394895553589,9.181488990783691,0.7395836710929871,0.7729441523551941,1.082212209701538,1.1424323320388794,1.353827953338623,1.436449646949768,1.5699408054351807,1.6699885129928589,1.7544903755187988,1.8670088052749634,1.9192136526107788,2.0395164489746094,31.39790153503418
