train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
3.1069796085357666,3.6319708824157715,623.2279052734375,0.8426880836486816,2.6409544944763184,2.896941661834717,229674.609375,0.6269610524177551
