train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
1.7491803169250488,1.8627663850784302,120.76954650878906,0.26719391345977783,1.7599560022354126,1.9574748277664185,148428.984375,0.27033767104148865
