train/rmse_step_1,train/mae_step_1,train/rmse_step_2,train/mae_step_2,train/rmse_step_3,train/mae_step_3,train/rmse_step_4,train/mae_step_4,train/rmse_step_5,train/mae_step_5,train/rmse_step_6,train/mae_step_6,train/loss,val/rmse_step_1,val/mae_step_1,val/rmse_step_2,val/mae_step_2,val/rmse_step_3,val/mae_step_3,val/rmse_step_4,val/mae_step_4,val/rmse_step_5,val/mae_step_5,val/rmse_step_6,val/mae_step_6,val/loss
0.6454627513885498,0.6708874106407166,0.904991865158081,0.9399447441101074,1.1358171701431274,1.1936920881271362,1.3583251237869263,1.451168179512024,1.5450057983398438,1.6390955448150635,1.6916840076446533,1.7894401550292969,12.180890083312988,0.7189466953277588,0.7529723644256592,1.0623672008514404,1.1224524974822998,1.3268064260482788,1.4073207378387451,1.5364242792129517,1.6326818466186523,1.7163629531860352,1.8227975368499756,1.8766405582427979,1.9893122911453247,30.364200592041016
