train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
1.5296777486801147,1.7490644454956055,586.129638671875,0.20211869478225708,1.5114896297454834,1.6770319938659668,128251.8359375,0.20211651921272278
