train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
3.578037977218628,3.9870967864990234,289.4922790527344,1.0701924562454224,2.659669876098633,2.822031021118164,228579.34375,0.601909339427948
