train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
0.7154784798622131,0.7383790016174316,203.9602813720703,0.8045147657394409,0.6608980894088745,0.6897996664047241,inf,1.2350207567214966
