train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
0.9726831912994385,1.0082552433013916,148.61251831054688,1.3776981830596924,0.8063908219337463,0.8600074648857117,inf,1.526476263999939
