train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
0.5976313352584839,0.632453441619873,24.64689064025879,0.47778311371803284,0.7125585079193115,0.7420347929000854,inf,1.3188111782073975
