train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
0.4692614674568176,0.5063116550445557,79.71337890625,0.3067368268966675,0.6756144165992737,0.6992174386978149,inf,1.249223232269287
