train/rmse_step_1,train/mae_step_1,train/rmse_step_2,train/mae_step_2,train/rmse_step_3,train/mae_step_3,train/rmse_step_4,train/mae_step_4,train/rmse_step_5,train/mae_step_5,train/rmse_step_6,train/mae_step_6,train/loss,val/rmse_step_1,val/mae_step_1,val/rmse_step_2,val/mae_step_2,val/rmse_step_3,val/mae_step_3,val/rmse_step_4,val/mae_step_4,val/rmse_step_5,val/mae_step_5,val/rmse_step_6,val/mae_step_6,val/loss
0.831805944442749,0.8978690505027771,1.2053593397140503,1.3104443550109863,1.4590483903884888,1.5803794860839844,1.6546223163604736,1.7834479808807373,1.796897292137146,1.9258813858032227,1.9178829193115234,2.049471139907837,17.890653610229492,0.8179808855056763,0.8610807657241821,1.2351363897323608,1.3181108236312866,1.5827277898788452,1.7054215669631958,1.8808302879333496,2.0406622886657715,2.14921236038208,2.342440366744995,2.3941433429718018,2.6166210174560547,39.15073013305664
