train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
1.5285232067108154,1.657702922821045,133.15103149414062,0.19951562583446503,1.616652250289917,1.76004958152771,117059.8203125,0.2264309823513031
