train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
0.41287049651145935,0.4476054608821869,54.574363708496094,0.27141448855400085,0.6611374616622925,0.6874547600746155,inf,1.2217144966125488
