train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
0.37247195839881897,0.41169098019599915,40.78103256225586,0.19376309216022491,0.6300945281982422,0.6496830582618713,inf,1.155417561531067
