train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
1.240604043006897,1.326088547706604,6630442.0,0.1301683634519577,1.4737043380737305,1.6285761594772339,114956.3515625,0.1902109831571579
