train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
0.5317319631576538,0.580162763595581,88.66960144042969,0.372178852558136,0.6255483031272888,0.6458320021629333,inf,1.1535614728927612
