train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
0.4022495150566101,0.4379635453224182,96.613525390625,0.42920443415641785,0.6304983496665955,0.6519922018051147,inf,1.1991678476333618
