train/rmse_step_1,train/mae_step_1,train/rmse_step_2,train/mae_step_2,train/rmse_step_3,train/mae_step_3,train/rmse_step_4,train/mae_step_4,train/rmse_step_5,train/mae_step_5,train/rmse_step_6,train/mae_step_6,train/loss,val/rmse_step_1,val/mae_step_1,val/rmse_step_2,val/mae_step_2,val/rmse_step_3,val/mae_step_3,val/rmse_step_4,val/mae_step_4,val/rmse_step_5,val/mae_step_5,val/rmse_step_6,val/mae_step_6,val/loss
0.7741014361381531,0.776290774345398,1.3040270805358887,1.1147472858428955,1.4315943717956543,1.3407392501831055,1.6011093854904175,1.4945347309112549,1.7867430448532104,1.6435750722885132,1.9488341808319092,1.7936697006225586,15.923765182495117,0.7478882074356079,0.7828646302223206,1.0963222980499268,1.162209153175354,1.3734694719314575,1.463873028755188,1.594959020614624,1.705054759979248,1.7824169397354126,1.9063712358474731,1.9472678899765015,2.081115245819092,31.80879783630371
