train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
1.4946225881576538,1.6546326875686646,225.8802947998047,0.19375257194042206,1.6661200523376465,1.8666809797286987,138472.171875,0.24202005565166473
