train/rmse_step_1,train/mae_step_1,train/rmse_step_2,train/mae_step_2,train/rmse_step_3,train/mae_step_3,train/rmse_step_4,train/mae_step_4,train/rmse_step_5,train/mae_step_5,train/rmse_step_6,train/mae_step_6,train/loss,val/rmse_step_1,val/mae_step_1,val/rmse_step_2,val/mae_step_2,val/rmse_step_3,val/mae_step_3,val/rmse_step_4,val/mae_step_4,val/rmse_step_5,val/mae_step_5,val/rmse_step_6,val/mae_step_6,val/loss
0.5411613583564758,0.5858704447746277,0.7593970894813538,0.8162893652915955,1.039367437362671,1.107100009918213,1.2172012329101562,1.2933019399642944,1.365587830543518,1.442206859588623,1.4389632940292358,1.5491206645965576,9.43498706817627,0.7358987331390381,0.7704358100891113,1.0748285055160522,1.135036826133728,1.3437443971633911,1.4254776239395142,1.5587927103042603,1.6573882102966309,1.7431464195251465,1.8536288738250732,1.9082143306732178,2.026289939880371,30.283018112182617
