train/rmse_step_1,train/mae_step_1,train/rmse_step_2,train/mae_step_2,train/rmse_step_3,train/mae_step_3,train/rmse_step_4,train/mae_step_4,train/rmse_step_5,train/mae_step_5,train/rmse_step_6,train/mae_step_6,train/rmse_step_7,train/mae_step_7,train/rmse_step_8,train/mae_step_8,train/rmse_step_9,train/mae_step_9,train/rmse_step_10,train/mae_step_10,train/rmse_step_11,train/mae_step_11,train/rmse_step_12,train/mae_step_12,train/loss,val/rmse_step_1,val/mae_step_1,val/rmse_step_2,val/mae_step_2,val/rmse_step_3,val/mae_step_3,val/rmse_step_4,val/mae_step_4,val/rmse_step_5,val/mae_step_5,val/rmse_step_6,val/mae_step_6,val/rmse_step_7,val/mae_step_7,val/rmse_step_8,val/mae_step_8,val/rmse_step_9,val/mae_step_9,val/rmse_step_10,val/mae_step_10,val/rmse_step_11,val/mae_step_11,val/rmse_step_12,val/mae_step_12,val/loss
0.529843807220459,0.5669558644294739,0.7049666047096252,0.7643729448318481,0.883020281791687,0.9621151685714722,1.1081374883651733,1.1852052211761475,1.186882495880127,1.2521649599075317,1.2870246171951294,1.3642828464508057,1.3638633489608765,1.4498019218444824,1.4898909330368042,1.6126444339752197,1.6427035331726074,1.798081636428833,1.6659982204437256,1.8150030374526978,1.740012526512146,1.8655685186386108,1.8124645948410034,1.943967342376709,28.045040130615234,0.7492231130599976,0.7892959713935852,1.0806654691696167,1.1436184644699097,1.3364163637161255,1.4179354906082153,1.5409847497940063,1.637187123298645,1.712685465812683,1.8183813095092773,1.8620160818099976,1.9739505052566528,1.9949978590011597,2.110619068145752,2.1154885292053223,2.232628345489502,2.227806329727173,2.3450770378112793,2.3336122035980225,2.44970965385437,2.436689615249634,2.5514473915100098,2.5369627475738525,2.650970935821533,114.48819732666016
