train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
0.5056418776512146,0.544623613357544,125.18401336669922,0.35048195719718933,0.705738365650177,0.7334315180778503,inf,1.3091471195220947
