train/rmse_step_1,train/mae_step_1,train/rmse_step_2,train/mae_step_2,train/rmse_step_3,train/mae_step_3,train/rmse_step_4,train/mae_step_4,train/rmse_step_5,train/mae_step_5,train/rmse_step_6,train/mae_step_6,train/rmse_step_7,train/mae_step_7,train/rmse_step_8,train/mae_step_8,train/rmse_step_9,train/mae_step_9,train/rmse_step_10,train/mae_step_10,train/rmse_step_11,train/mae_step_11,train/rmse_step_12,train/mae_step_12,train/loss,val/rmse_step_1,val/mae_step_1,val/rmse_step_2,val/mae_step_2,val/rmse_step_3,val/mae_step_3,val/rmse_step_4,val/mae_step_4,val/rmse_step_5,val/mae_step_5,val/rmse_step_6,val/mae_step_6,val/rmse_step_7,val/mae_step_7,val/rmse_step_8,val/mae_step_8,val/rmse_step_9,val/mae_step_9,val/rmse_step_10,val/mae_step_10,val/rmse_step_11,val/mae_step_11,val/rmse_step_12,val/mae_step_12,val/loss
0.7018325924873352,0.7479548454284668,0.9452038407325745,1.001870036125183,1.1002357006072998,1.1601405143737793,1.198469638824463,1.297406554222107,1.2901570796966553,1.4123330116271973,1.396470546722412,1.5109364986419678,1.5200450420379639,1.6082911491394043,1.563468098640442,1.6110491752624512,1.7906781435012817,1.8575804233551025,1.9927232265472412,2.104827642440796,2.2111668586730957,2.3466203212738037,2.2847232818603516,2.4409618377685547,34.72135925292969,0.7472095489501953,0.7873836755752563,1.0839447975158691,1.1480865478515625,1.3427894115447998,1.426608920097351,1.550514578819275,1.6500780582427979,1.7241185903549194,1.8347617387771606,1.8748843669891357,1.9925074577331543,2.008183717727661,2.1307640075683594,2.1291654109954834,2.2542672157287598,2.240997552871704,2.3671875,2.3466062545776367,2.472708225250244,2.4492595195770264,2.575172185897827,2.549001455307007,2.6751255989074707,113.99125671386719
