train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
1.6284749507904053,1.8324074745178223,209.40603637695312,0.23164239525794983,1.6076724529266357,1.798358678817749,156568.9375,0.22695022821426392
