train/rmse_step_1,train/mae_step_1,train/rmse_step_2,train/mae_step_2,train/rmse_step_3,train/mae_step_3,train/rmse_step_4,train/mae_step_4,train/rmse_step_5,train/mae_step_5,train/rmse_step_6,train/mae_step_6,train/rmse_step_7,train/mae_step_7,train/rmse_step_8,train/mae_step_8,train/rmse_step_9,train/mae_step_9,train/rmse_step_10,train/mae_step_10,train/rmse_step_11,train/mae_step_11,train/rmse_step_12,train/mae_step_12,train/loss,val/rmse_step_1,val/mae_step_1,val/rmse_step_2,val/mae_step_2,val/rmse_step_3,val/mae_step_3,val/rmse_step_4,val/mae_step_4,val/rmse_step_5,val/mae_step_5,val/rmse_step_6,val/mae_step_6,val/rmse_step_7,val/mae_step_7,val/rmse_step_8,val/mae_step_8,val/rmse_step_9,val/mae_step_9,val/rmse_step_10,val/mae_step_10,val/rmse_step_11,val/mae_step_11,val/rmse_step_12,val/mae_step_12,val/loss
0.6910620927810669,0.7186278104782104,0.9480305910110474,0.9759497046470642,1.1471987962722778,1.1580986976623535,1.3128838539123535,1.306077241897583,1.4588780403137207,1.460930347442627,1.6014243364334106,1.642432689666748,1.7359408140182495,1.8113102912902832,1.7999235391616821,1.8834055662155151,1.9892582893371582,2.143927574157715,2.1338231563568115,2.3370280265808105,2.3072760105133057,2.499258041381836,2.4869439601898193,2.636050224304199,39.64876174926758,0.7490953207015991,0.78929203748703,1.083845853805542,1.147404670715332,1.3403064012527466,1.4223735332489014,1.5467908382415771,1.6441234350204468,1.720079779624939,1.8276779651641846,1.8711978197097778,1.9852670431137085,2.00642728805542,2.1248700618743896,2.1289937496185303,2.2494285106658936,2.2429418563842773,2.364276647567749,2.3506457805633545,2.4721813201904297,2.4555325508117676,2.577054500579834,2.5569093227386475,2.678520679473877,115.34806060791016
