train/rmse_step_1,train/mae_step_1,train/rmse_step_2,train/mae_step_2,train/rmse_step_3,train/mae_step_3,train/rmse_step_4,train/mae_step_4,train/rmse_step_5,train/mae_step_5,train/rmse_step_6,train/mae_step_6,train/loss,val/rmse_step_1,val/mae_step_1,val/rmse_step_2,val/mae_step_2,val/rmse_step_3,val/mae_step_3,val/rmse_step_4,val/mae_step_4,val/rmse_step_5,val/mae_step_5,val/rmse_step_6,val/mae_step_6,val/loss
0.5648760199546814,0.6002625226974487,0.8315560817718506,0.8724409937858582,1.1579246520996094,1.1802480220794678,1.461159586906433,1.5051746368408203,1.6730132102966309,1.7468677759170532,1.8138381242752075,1.9283373355865479,12.237958908081055,0.727754533290863,0.7641918063163757,1.0673903226852417,1.1292717456817627,1.3381202220916748,1.4209734201431274,1.553489089012146,1.6518610715866089,1.7423192262649536,1.8515124320983887,1.9130831956863403,2.029097557067871,30.995038986206055
