train/rmse_step_1,train/mae_step_1,train/rmse_step_2,train/mae_step_2,train/rmse_step_3,train/mae_step_3,train/rmse_step_4,train/mae_step_4,train/rmse_step_5,train/mae_step_5,train/rmse_step_6,train/mae_step_6,train/rmse_step_7,train/mae_step_7,train/rmse_step_8,train/mae_step_8,train/rmse_step_9,train/mae_step_9,train/rmse_step_10,train/mae_step_10,train/rmse_step_11,train/mae_step_11,train/rmse_step_12,train/mae_step_12,train/loss,val/rmse_step_1,val/mae_step_1,val/rmse_step_2,val/mae_step_2,val/rmse_step_3,val/mae_step_3,val/rmse_step_4,val/mae_step_4,val/rmse_step_5,val/mae_step_5,val/rmse_step_6,val/mae_step_6,val/rmse_step_7,val/mae_step_7,val/rmse_step_8,val/mae_step_8,val/rmse_step_9,val/mae_step_9,val/rmse_step_10,val/mae_step_10,val/rmse_step_11,val/mae_step_11,val/rmse_step_12,val/mae_step_12,val/loss
0.5717807412147522,0.6217725276947021,0.7685879468917847,0.837660014629364,0.9029417037963867,0.9966112375259399,1.1049638986587524,1.211533784866333,1.2378203868865967,1.3323739767074585,1.3396519422531128,1.3855478763580322,1.421555757522583,1.4449663162231445,1.4743057489395142,1.497429609298706,1.5381889343261719,1.559661865234375,1.614576816558838,1.6370134353637695,1.7039164304733276,1.7154805660247803,1.8796372413635254,1.9014464616775513,27.00713348388672,0.7459973096847534,0.7859172821044922,1.0837453603744507,1.1474882364273071,1.3414870500564575,1.424542784690857,1.547661304473877,1.6465860605239868,1.7194641828536987,1.8290553092956543,1.8681840896606445,1.984964370727539,1.9992531538009644,2.120434522628784,2.117645025253296,2.240912914276123,2.2266223430633545,2.3500707149505615,2.329988956451416,2.4529008865356445,2.4300670623779297,2.551464319229126,2.528553009033203,2.649031400680542,110.82279968261719
