train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
1.3739168643951416,1.5596768856048584,7322.28173828125,0.16513437032699585,1.6493146419525146,1.8342368602752686,136154.125,0.23945610225200653
