train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
1.935849666595459,2.047227382659912,282298.96875,0.32491499185562134,1.5427443981170654,1.7058260440826416,118127.6796875,0.20752888917922974
