train/rmse_step_1,train/mae_step_1,train/rmse_step_2,train/mae_step_2,train/rmse_step_3,train/mae_step_3,train/rmse_step_4,train/mae_step_4,train/rmse_step_5,train/mae_step_5,train/rmse_step_6,train/mae_step_6,train/rmse_step_7,train/mae_step_7,train/rmse_step_8,train/mae_step_8,train/rmse_step_9,train/mae_step_9,train/rmse_step_10,train/mae_step_10,train/rmse_step_11,train/mae_step_11,train/rmse_step_12,train/mae_step_12,train/loss,val/rmse_step_1,val/mae_step_1,val/rmse_step_2,val/mae_step_2,val/rmse_step_3,val/mae_step_3,val/rmse_step_4,val/mae_step_4,val/rmse_step_5,val/mae_step_5,val/rmse_step_6,val/mae_step_6,val/rmse_step_7,val/mae_step_7,val/rmse_step_8,val/mae_step_8,val/rmse_step_9,val/mae_step_9,val/rmse_step_10,val/mae_step_10,val/rmse_step_11,val/mae_step_11,val/rmse_step_12,val/mae_step_12,val/loss
0.7970945239067078,0.8102114200592041,1.1596155166625977,1.1629350185394287,1.4409377574920654,1.4049659967422485,1.5185775756835938,1.4865686893463135,1.513001799583435,1.5144318342208862,1.5226097106933594,1.5335659980773926,1.5858746767044067,1.6061549186706543,1.8364806175231934,1.8955397605895996,1.9691088199615479,2.018059253692627,2.2247977256774902,2.2530288696289062,2.253553867340088,2.2622289657592773,2.2628228664398193,2.2295918464660645,40.10401916503906,0.750606119632721,0.7908737659454346,1.0836122035980225,1.1472662687301636,1.34157395362854,1.4243054389953613,1.5486207008361816,1.646642804145813,1.723232626914978,1.8314085006713867,1.874945878982544,1.9896200895309448,2.010868787765503,2.1297895908355713,2.1338300704956055,2.254595994949341,2.248554229736328,2.3699679374694824,2.3572444915771484,2.4781904220581055,2.4636030197143555,2.584095001220703,2.5672926902770996,2.687558889389038,115.52722930908203
