train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
0.46054092049598694,0.5029355883598328,115.3533935546875,0.40944212675094604,0.6347877383232117,0.6580405235290527,inf,1.1611915826797485
