train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
2.380519151687622,2.4617667198181152,548.4510498046875,0.47922882437705994,2.148083448410034,2.3835465908050537,177812.671875,0.39977577328681946
