train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
2.7439610958099365,3.2263426780700684,712.7019653320312,0.667863667011261,3.1020095348358154,3.4347751140594482,290368.90625,0.8512036800384521
