train/rmse_step_1,train/mae_step_1,train/rmse_step_2,train/mae_step_2,train/rmse_step_3,train/mae_step_3,train/rmse_step_4,train/mae_step_4,train/rmse_step_5,train/mae_step_5,train/rmse_step_6,train/mae_step_6,train/loss,val/rmse_step_1,val/mae_step_1,val/rmse_step_2,val/mae_step_2,val/rmse_step_3,val/mae_step_3,val/rmse_step_4,val/mae_step_4,val/rmse_step_5,val/mae_step_5,val/rmse_step_6,val/mae_step_6,val/loss
0.550956130027771,0.59161776304245,0.7744401693344116,0.8380829095840454,1.000577449798584,1.094569206237793,1.1576459407806396,1.261683702468872,1.2826465368270874,1.3732078075408936,1.4260152578353882,1.532102346420288,8.343835830688477,0.7396106719970703,0.7750236988067627,1.0842474699020386,1.1450575590133667,1.3560619354248047,1.4385037422180176,1.5748348236083984,1.6752218008041382,1.7605030536651611,1.874062180519104,1.9273380041122437,2.0501179695129395,32.406253814697266
