train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
1.0222197771072388,1.1223981380462646,85.0431900024414,1.281021237373352,0.6763367056846619,0.7036657333374023,inf,1.2395548820495605
