train/rmse_step_1,train/mae_step_1,train/rmse_step_2,train/mae_step_2,train/rmse_step_3,train/mae_step_3,train/rmse_step_4,train/mae_step_4,train/rmse_step_5,train/mae_step_5,train/rmse_step_6,train/mae_step_6,train/loss,val/rmse_step_1,val/mae_step_1,val/rmse_step_2,val/mae_step_2,val/rmse_step_3,val/mae_step_3,val/rmse_step_4,val/mae_step_4,val/rmse_step_5,val/mae_step_5,val/rmse_step_6,val/mae_step_6,val/loss
0.5867670774459839,0.6287450790405273,0.7957141995429993,0.8657935857772827,1.0140340328216553,1.0910444259643555,1.2055754661560059,1.301620602607727,1.4350097179412842,1.5485038757324219,1.632386326789856,1.7702288627624512,9.381000518798828,0.7282556891441345,0.7643331289291382,1.0740196704864502,1.1377527713775635,1.3536605834960938,1.4407213926315308,1.5721700191497803,1.677236795425415,1.7627606391906738,1.8804700374603271,1.9310541152954102,2.0575692653656006,30.96318244934082
