train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
0.5983260273933411,0.6307915449142456,79.09522247314453,0.4316404461860657,0.6517529487609863,0.6793271899223328,,1.2517987489700317
