train/rmse_step_1,train/mae_step_1,train/rmse_step_2,train/mae_step_2,train/rmse_step_3,train/mae_step_3,train/rmse_step_4,train/mae_step_4,train/rmse_step_5,train/mae_step_5,train/rmse_step_6,train/mae_step_6,train/loss,val/rmse_step_1,val/mae_step_1,val/rmse_step_2,val/mae_step_2,val/rmse_step_3,val/mae_step_3,val/rmse_step_4,val/mae_step_4,val/rmse_step_5,val/mae_step_5,val/rmse_step_6,val/mae_step_6,val/loss
0.8357584476470947,0.8715956211090088,1.1839841604232788,1.275407075881958,1.5911933183670044,1.6876540184020996,2.10981822013855,2.107876777648926,2.4299638271331787,2.3771419525146484,2.6209259033203125,2.5339131355285645,23.694137573242188,0.7446562647819519,0.7808629870414734,1.1306431293487549,1.202919840812683,1.4485902786254883,1.5535485744476318,1.7090013027191162,1.8412883281707764,1.9350372552871704,2.087951898574829,2.132601022720337,2.301057815551758,32.90571212768555
