train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
0.6221346259117126,0.6278853416442871,58.07114791870117,0.5181098580360413,0.649785041809082,0.6726388335227966,inf,1.2214444875717163
