train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
1.8529481887817383,2.0424652099609375,10212327.0,0.3044196665287018,3.673854112625122,4.29027795791626,336739.65625,1.1715962886810303
