train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
0.45140326023101807,0.4795607328414917,253.36927795410156,0.26556941866874695,0.6654409766197205,0.696264922618866,inf,1.2177478075027466
