train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
1.492002010345459,1.6241446733474731,278.89691162109375,0.19072264432907104,1.632900595664978,1.791189193725586,142229.578125,0.230861634016037
