train/rmse_step_1,train/mae_step_1,train/mape_step_1,train/loss,val/rmse_step_1,val/mae_step_1,val/mape_step_1,val/loss
0.3593722879886627,0.4033412039279938,40.33412170410156,0.3460347056388855,0.6238341927528381,0.6459280252456665,inf,1.1544592380523682
