train/rmse_step_1,train/mae_step_1,train/rmse_step_2,train/mae_step_2,train/rmse_step_3,train/mae_step_3,train/rmse_step_4,train/mae_step_4,train/rmse_step_5,train/mae_step_5,train/rmse_step_6,train/mae_step_6,train/loss,val/rmse_step_1,val/mae_step_1,val/rmse_step_2,val/mae_step_2,val/rmse_step_3,val/mae_step_3,val/rmse_step_4,val/mae_step_4,val/rmse_step_5,val/mae_step_5,val/rmse_step_6,val/mae_step_6,val/loss
0.7233772873878479,0.8032488822937012,1.0088295936584473,1.1245639324188232,1.2706081867218018,1.3945705890655518,1.4981013536453247,1.6349494457244873,1.6316914558410645,1.7893972396850586,1.7326948642730713,1.9100357294082642,13.391290664672852,0.7962931394577026,0.8384609222412109,1.1973875761032104,1.2743778228759766,1.51213800907135,1.6200603246688843,1.772040843963623,1.9076271057128906,1.9916713237762451,2.149831771850586,2.1844282150268555,2.3602521419525146,35.025413513183594
